<eng-data t="0.00" f="2.46" m="8125.563" cg="846.345"/>
<eng-data t="0.02" f="1002.33" m="8851.144" cg="794.050"/>
<eng-data t="0.03" f="1390.37" m="8919.950" cg="784.881"/>
<eng-data t="0.04" f="1503.07" m="8876.824" cg="789.300"/>
<eng-data t="0.06" f="1600.44" m="8747.515" cg="803.763"/>
<eng-data t="0.08" f="1650.37" m="8755.034" cg="801.239"/>
<eng-data t="0.09" f="1699.83" m="8755.899" cg="799.402"/>
<eng-data t="0.10" f="1771.03" m="8706.406" cg="803.705"/>
<eng-data t="0.12" f="1805.52" m="8714.717" cg="800.893"/>
<eng-data t="0.13" f="1855.57" m="8711.589" cg="799.514"/>
<eng-data t="0.15" f="1833.75" m="8684.829" cg="801.149"/>
<eng-data t="0.17" f="1879.64" m="8670.299" cg="801.286"/>
<eng-data t="0.18" f="1912.34" m="8659.653" cg="800.946"/>
<eng-data t="0.19" f="1914.13" m="8643.037" cg="801.274"/>
<eng-data t="0.21" f="1951.81" m="8623.939" cg="802.011"/>
<eng-data t="0.22" f="1961.68" m="8608.042" cg="802.179"/>
<eng-data t="0.24" f="1973.39" m="8595.742" cg="802.088"/>
<eng-data t="0.25" f="2028.80" m="8556.357" cg="805.130"/>
<eng-data t="0.27" f="2079.43" m="8549.236" cg="804.466"/>
<eng-data t="0.28" f="2108.44" m="8516.182" cg="806.750"/>
<eng-data t="0.30" f="2107.58" m="8469.063" cg="810.720"/>
<eng-data t="0.31" f="2125.04" m="8457.411" cg="810.533"/>
<eng-data t="0.33" f="2138.81" m="8418.313" cg="813.607"/>
<eng-data t="0.34" f="2170.93" m="8386.626" cg="815.645"/>
<eng-data t="0.36" f="2194.07" m="8358.319" cg="817.235"/>
<eng-data t="0.38" f="2199.51" m="8318.286" cg="820.402"/>
<eng-data t="0.39" f="2219.42" m="8287.966" cg="822.281"/>
<eng-data t="0.40" f="2321.92" m="8269.047" cg="822.939"/>
<eng-data t="0.42" f="2387.48" m="8217.720" cg="826.910"/>
<eng-data t="0.43" f="2420.23" m="8197.111" cg="827.777"/>
<eng-data t="0.45" f="2476.77" m="8156.000" cg="830.673"/>
<eng-data t="0.47" f="2534.86" m="8119.456" cg="824.706"/>
<eng-data t="0.48" f="2581.45" m="8076.618" cg="827.514"/>
<eng-data t="0.49" f="2715.10" m="8046.081" cg="829.223"/>
<eng-data t="0.51" f="2765.73" m="7985.582" cg="813.642"/>
<eng-data t="0.52" f="3089.53" m="7955.153" cg="815.242"/>
<eng-data t="0.54" f="3452.06" m="7914.581" cg="817.673"/>
<eng-data t="0.55" f="3773.33" m="7900.303" cg="817.641"/>
<eng-data t="0.57" f="3920.32" m="7860.486" cg="820.065"/>
<eng-data t="0.58" f="4209.87" m="7922.104" cg="812.866"/>
<eng-data t="0.60" f="4159.66" m="7773.479" cg="825.610"/>
<eng-data t="0.61" f="4468.30" m="7757.366" cg="825.794"/>
<eng-data t="0.63" f="4796.61" m="7746.505" cg="825.426"/>
<eng-data t="0.64" f="5045.68" m="7700.753" cg="828.390"/>
<eng-data t="0.66" f="5280.04" m="7672.303" cg="829.799"/>
<eng-data t="0.67" f="5452.42" m="7621.983" cg="833.199"/>
<eng-data t="0.69" f="5755.46" m="7599.359" cg="833.945"/>
<eng-data t="0.70" f="5837.97" m="7563.032" cg="836.091"/>
<eng-data t="0.72" f="6050.48" m="7518.395" cg="838.940"/>
<eng-data t="0.73" f="6195.61" m="7439.551" cg="844.893"/>
