<eng-data t="0.00" f="0.57" m="8125.563" cg="846.345"/>
<eng-data t="0.06" f="231.31" m="8851.144" cg="794.050"/>
<eng-data t="0.13" f="320.86" m="8919.950" cg="784.881"/>
<eng-data t="0.19" f="346.86" m="8876.824" cg="789.300"/>
<eng-data t="0.26" f="369.33" m="8747.515" cg="803.763"/>
<eng-data t="0.32" f="380.85" m="8755.034" cg="801.239"/>
<eng-data t="0.39" f="392.27" m="8755.899" cg="799.402"/>
<eng-data t="0.45" f="408.70" m="8706.406" cg="803.705"/>
<eng-data t="0.52" f="416.66" m="8714.717" cg="800.893"/>
<eng-data t="0.58" f="428.21" m="8711.589" cg="799.514"/>
<eng-data t="0.65" f="423.17" m="8684.829" cg="801.149"/>
<eng-data t="0.71" f="433.76" m="8670.299" cg="801.286"/>
<eng-data t="0.78" f="441.31" m="8659.653" cg="800.946"/>
<eng-data t="0.84" f="441.72" m="8643.037" cg="801.274"/>
<eng-data t="0.91" f="450.42" m="8623.939" cg="802.011"/>
<eng-data t="0.97" f="452.70" m="8608.042" cg="802.179"/>
<eng-data t="1.04" f="455.40" m="8595.742" cg="802.088"/>
<eng-data t="1.10" f="468.18" m="8556.357" cg="805.130"/>
<eng-data t="1.17" f="479.87" m="8549.236" cg="804.466"/>
<eng-data t="1.23" f="486.56" m="8516.182" cg="806.750"/>
<eng-data t="1.30" f="486.37" m="8469.063" cg="810.720"/>
<eng-data t="1.37" f="490.39" m="8457.411" cg="810.533"/>
<eng-data t="1.43" f="493.57" m="8418.313" cg="813.607"/>
<eng-data t="1.49" f="500.98" m="8386.626" cg="815.645"/>
<eng-data t="1.56" f="506.32" m="8358.319" cg="817.235"/>
<eng-data t="1.62" f="507.58" m="8318.286" cg="820.402"/>
<eng-data t="1.69" f="512.17" m="8287.966" cg="822.281"/>
<eng-data t="1.75" f="535.83" m="8269.047" cg="822.939"/>
<eng-data t="1.82" f="550.96" m="8217.720" cg="826.910"/>
<eng-data t="1.88" f="558.51" m="8197.111" cg="827.777"/>
<eng-data t="1.95" f="571.56" m="8156.000" cg="830.673"/>
<eng-data t="2.01" f="584.97" m="8119.456" cg="824.706"/>
<eng-data t="2.08" f="595.72" m="8076.618" cg="827.514"/>
<eng-data t="2.14" f="626.56" m="8046.081" cg="829.223"/>
<eng-data t="2.21" f="638.24" m="7985.582" cg="813.642"/>
<eng-data t="2.27" f="712.97" m="7955.153" cg="815.242"/>
<eng-data t="2.34" f="796.63" m="7914.581" cg="817.673"/>
<eng-data t="2.40" f="870.77" m="7900.303" cg="817.641"/>
<eng-data t="2.47" f="904.69" m="7860.486" cg="820.065"/>
<eng-data t="2.53" f="971.51" m="7922.104" cg="812.866"/>
<eng-data t="2.60" f="959.92" m="7773.479" cg="825.610"/>
<eng-data t="2.67" f="1031.15" m="7757.366" cg="825.794"/>
<eng-data t="2.73" f="1106.91" m="7746.505" cg="825.426"/>
<eng-data t="2.79" f="1164.39" m="7700.753" cg="828.390"/>
<eng-data t="2.86" f="1218.47" m="7672.303" cg="829.799"/>
<eng-data t="2.92" f="1258.25" m="7621.983" cg="833.199"/>
<eng-data t="2.99" f="1328.18" m="7599.359" cg="833.945"/>
<eng-data t="3.05" f="1347.22" m="7563.032" cg="836.091"/>
<eng-data t="3.12" f="1396.27" m="7518.395" cg="838.940"/>
<eng-data t="3.18" f="1429.76" m="7439.551" cg="844.893"/>
<eng-data t="3.25" f="1635.79" m="7492.430" cg="838.465"/>
<eng-data t="3.31" f="1596.73" m="7500.091" cg="836.497"/>
<eng-data t="3.38" f="1637.77" m="7516.891" cg="833.586"/>
<eng-data t="3.44" f="1650.22" m="7282.910" cg="854.167"/>
<eng-data t="3.51" f="1692.41" m="7821.054" cg="802.163"/>
<eng-data t="3.57" f="1718.37" m="6909.119" cg="885.871"/>
<eng-data t="3.64" f="1722.61" m="7536.537" cg="826.463"/>
<eng-data t="3.70" f="1709.35" m="7281.083" cg="849.050"/>
<eng-data t="3.77" f="1848.12" m="7248.066" cg="850.782"/>
<eng-data t="3.83" f="1767.28" m="7313.350" cg="843.480"/>
<eng-data t="3.90" f="1800.69" m="6891.036" cg="881.138"/>
<eng-data t="3.96" f="1787.30" m="7931.995" cg="803.288"/>
<eng-data t="4.03" f="1701.94" m="6859.169" cg="881.491"/>
<eng-data t="4.09" f="1794.97" m="6658.353" cg="898.447"/>
<eng-data t="4.16" f="1762.70" m="7245.557" cg="843.571"/>
<eng-data t="4.22" f="1723.93" m="6784.248" cg="884.605"/>
<eng-data t="4.29" f="1759.83" m="7096.573" cg="854.773"/>
<eng-data t="4.35" f="1758.24" m="6867.448" cg="874.400"/>
<eng-data t="4.42" f="1748.77" m="6878.780" cg="872.093"/>
<eng-data t="4.48" f="1657.83" m="6814.971" cg="876.634"/>
<eng-data t="4.55" f="1702.07" m="6702.388" cg="885.468"/>
<eng-data t="4.62" f="1581.75" m="6612.645" cg="892.247"/>
<eng-data t="4.68" f="1620.61" m="6560.815" cg="895.601"/>
<eng-data t="4.74" f="1646.56" m="6583.333" cg="892.282"/>
<eng-data t="4.81" f="1568.57" m="6490.245" cg="899.282"/>
<eng-data t="4.88" f="1521.42" m="6426.185" cg="903.625"/>
<eng-data t="4.94" f="1489.74" m="6428.992" cg="902.045"/>
<eng-data t="5.00" f="1458.24" m="6360.076" cg="906.814"/>
<eng-data t="5.07" f="1454.59" m="6319.792" cg="908.993"/>
<eng-data t="5.13" f="1442.74" m="6280.946" cg="911.106"/>
<eng-data t="5.20" f="1440.83" m="6232.101" cg="914.073"/>
<eng-data t="5.26" f="1434.28" m="6210.197" cg="914.570"/>
<eng-data t="5.33" f="1409.69" m="6171.819" cg="916.521"/>
<eng-data t="5.39" f="1386.42" m="6148.764" cg="917.142"/>
<eng-data t="5.46" f="1382.06" m="6108.732" cg="919.252"/>
<eng-data t="5.52" f="1373.80" m="6091.648" cg="919.244"/>
<eng-data t="5.59" f="1368.64" m="6055.572" cg="920.961"/>
<eng-data t="5.65" f="1353.88" m="6035.754" cg="921.261"/>
<eng-data t="5.72" f="1343.39" m="6010.217" cg="922.021"/>
<eng-data t="5.78" f="1334.68" m="5981.227" cg="923.159"/>
<eng-data t="5.85" f="1332.84" m="5939.289" cg="925.426"/>
<eng-data t="5.92" f="1321.71" m="5917.097" cg="925.908"/>
<eng-data t="5.98" f="1314.26" m="5889.474" cg="926.913"/>
<eng-data t="6.04" f="1306.73" m="5842.499" cg="929.605"/>
<eng-data t="6.11" f="1299.50" m="5818.005" cg="930.337"/>
<eng-data t="6.17" f="1291.28" m="5777.865" cg="932.437"/>
<eng-data t="6.24" f="1282.49" m="5746.321" cg="933.814"/>
<eng-data t="6.30" f="1275.16" m="5710.030" cg="935.597"/>
<eng-data t="6.37" f="1264.86" m="5674.709" cg="937.349"/>
<eng-data t="6.43" f="1254.16" m="5641.798" cg="938.879"/>
