<eng-data t="0.00" f="7.39" m="8125.563" cg="846.345"/>
<eng-data t="0.01" f="3007.00" m="8851.144" cg="794.050"/>
<eng-data t="0.01" f="4171.12" m="8919.950" cg="784.881"/>
<eng-data t="0.02" f="4509.20" m="8876.824" cg="789.300"/>
<eng-data t="0.02" f="4801.31" m="8747.515" cg="803.763"/>
<eng-data t="0.02" f="4951.10" m="8755.034" cg="801.239"/>
<eng-data t="0.03" f="5099.48" m="8755.899" cg="799.402"/>
<eng-data t="0.03" f="5313.08" m="8706.406" cg="803.705"/>
<eng-data t="0.04" f="5416.56" m="8714.717" cg="800.893"/>
<eng-data t="0.05" f="5566.70" m="8711.589" cg="799.514"/>
<eng-data t="0.05" f="5501.25" m="8684.829" cg="801.149"/>
<eng-data t="0.05" f="5638.91" m="8670.299" cg="801.286"/>
<eng-data t="0.06" f="5737.02" m="8659.653" cg="800.946"/>
<eng-data t="0.06" f="5742.38" m="8643.037" cg="801.274"/>
<eng-data t="0.07" f="5855.42" m="8623.939" cg="802.011"/>
<eng-data t="0.08" f="5885.05" m="8608.042" cg="802.179"/>
<eng-data t="0.08" f="5920.17" m="8595.742" cg="802.088"/>
<eng-data t="0.09" f="6086.40" m="8556.357" cg="805.130"/>
<eng-data t="0.09" f="6238.29" m="8549.236" cg="804.466"/>
<eng-data t="0.09" f="6325.32" m="8516.182" cg="806.750"/>
<eng-data t="0.10" f="6322.75" m="8469.063" cg="810.720"/>
<eng-data t="0.11" f="6375.13" m="8457.411" cg="810.533"/>
<eng-data t="0.11" f="6416.43" m="8418.313" cg="813.607"/>
<eng-data t="0.12" f="6512.79" m="8386.626" cg="815.645"/>
<eng-data t="0.12" f="6582.20" m="8358.319" cg="817.235"/>
<eng-data t="0.12" f="6598.53" m="8318.286" cg="820.402"/>
<eng-data t="0.13" f="6658.26" m="8287.966" cg="822.281"/>
<eng-data t="0.13" f="6965.77" m="8269.047" cg="822.939"/>
<eng-data t="0.14" f="7162.45" m="8217.720" cg="826.910"/>
<eng-data t="0.15" f="7260.68" m="8197.111" cg="827.777"/>
<eng-data t="0.15" f="7430.30" m="8156.000" cg="830.673"/>
<eng-data t="0.16" f="7604.58" m="8119.456" cg="824.706"/>
<eng-data t="0.16" f="7744.34" m="8076.618" cg="827.514"/>
<eng-data t="0.16" f="8145.29" m="8046.081" cg="829.223"/>
<eng-data t="0.17" f="8297.18" m="7985.582" cg="813.642"/>
<eng-data t="0.18" f="9268.58" m="7955.153" cg="815.242"/>
<eng-data t="0.18" f="10356.18" m="7914.581" cg="817.673"/>
<eng-data t="0.18" f="11320.00" m="7900.303" cg="817.641"/>
<eng-data t="0.19" f="11760.96" m="7860.486" cg="820.065"/>
