<eng-data t="0.00" f="0.82" m="8125.563" cg="846.345"/>
<eng-data t="0.05" f="334.11" m="8851.144" cg="794.050"/>
<eng-data t="0.09" f="463.46" m="8919.950" cg="784.881"/>
<eng-data t="0.13" f="501.02" m="8876.824" cg="789.300"/>
<eng-data t="0.18" f="533.48" m="8747.515" cg="803.763"/>
<eng-data t="0.23" f="550.12" m="8755.034" cg="801.239"/>
<eng-data t="0.27" f="566.61" m="8755.899" cg="799.402"/>
<eng-data t="0.31" f="590.34" m="8706.406" cg="803.705"/>
<eng-data t="0.36" f="601.84" m="8714.717" cg="800.893"/>
<eng-data t="0.40" f="618.52" m="8711.589" cg="799.514"/>
<eng-data t="0.45" f="611.25" m="8684.829" cg="801.149"/>
<eng-data t="0.50" f="626.55" m="8670.299" cg="801.286"/>
<eng-data t="0.54" f="637.45" m="8659.653" cg="800.946"/>
<eng-data t="0.58" f="638.04" m="8643.037" cg="801.274"/>
<eng-data t="0.63" f="650.60" m="8623.939" cg="802.011"/>
<eng-data t="0.68" f="653.89" m="8608.042" cg="802.179"/>
<eng-data t="0.72" f="657.80" m="8595.742" cg="802.088"/>
<eng-data t="0.76" f="676.27" m="8556.357" cg="805.130"/>
<eng-data t="0.81" f="693.14" m="8549.236" cg="804.466"/>
<eng-data t="0.86" f="702.81" m="8516.182" cg="806.750"/>
<eng-data t="0.90" f="702.53" m="8469.063" cg="810.720"/>
<eng-data t="0.94" f="708.35" m="8457.411" cg="810.533"/>
<eng-data t="0.99" f="712.94" m="8418.313" cg="813.607"/>
<eng-data t="1.03" f="723.64" m="8386.626" cg="815.645"/>
<eng-data t="1.08" f="731.36" m="8358.319" cg="817.235"/>
<eng-data t="1.12" f="733.17" m="8318.286" cg="820.402"/>
<eng-data t="1.17" f="739.81" m="8287.966" cg="822.281"/>
<eng-data t="1.21" f="773.97" m="8269.047" cg="822.939"/>
<eng-data t="1.26" f="795.83" m="8217.720" cg="826.910"/>
<eng-data t="1.31" f="806.74" m="8197.111" cg="827.777"/>
<eng-data t="1.35" f="825.59" m="8156.000" cg="830.673"/>
<eng-data t="1.40" f="844.95" m="8119.456" cg="824.706"/>
<eng-data t="1.44" f="860.48" m="8076.618" cg="827.514"/>
<eng-data t="1.48" f="905.03" m="8046.081" cg="829.223"/>
<eng-data t="1.53" f="921.91" m="7985.582" cg="813.642"/>
<eng-data t="1.57" f="1029.84" m="7955.153" cg="815.242"/>
<eng-data t="1.62" f="1150.69" m="7914.581" cg="817.673"/>
<eng-data t="1.66" f="1257.78" m="7900.303" cg="817.641"/>
<eng-data t="1.71" f="1306.77" m="7860.486" cg="820.065"/>
<eng-data t="1.75" f="1403.29" m="7922.104" cg="812.866"/>
<eng-data t="1.80" f="1386.55" m="7773.479" cg="825.610"/>
