<eng-data t="0.00" f="0.53" m="8125.563" cg="846.345"/>
<eng-data t="0.07" f="214.79" m="8851.144" cg="794.050"/>
<eng-data t="0.14" f="297.94" m="8919.950" cg="784.881"/>
<eng-data t="0.21" f="322.09" m="8876.824" cg="789.300"/>
<eng-data t="0.28" f="342.95" m="8747.515" cg="803.763"/>
<eng-data t="0.35" f="353.65" m="8755.034" cg="801.239"/>
<eng-data t="0.42" f="364.25" m="8755.899" cg="799.402"/>
<eng-data t="0.49" f="379.51" m="8706.406" cg="803.705"/>
<eng-data t="0.56" f="386.90" m="8714.717" cg="800.893"/>
<eng-data t="0.63" f="397.62" m="8711.589" cg="799.514"/>
<eng-data t="0.70" f="392.95" m="8684.829" cg="801.149"/>
<eng-data t="0.77" f="402.78" m="8670.299" cg="801.286"/>
<eng-data t="0.84" f="409.79" m="8659.653" cg="800.946"/>
<eng-data t="0.91" f="410.17" m="8643.037" cg="801.274"/>
<eng-data t="0.98" f="418.24" m="8623.939" cg="802.011"/>
<eng-data t="1.05" f="420.36" m="8608.042" cg="802.179"/>
<eng-data t="1.12" f="422.87" m="8595.742" cg="802.088"/>
<eng-data t="1.19" f="434.74" m="8556.357" cg="805.130"/>
<eng-data t="1.26" f="445.59" m="8549.236" cg="804.466"/>
<eng-data t="1.33" f="451.81" m="8516.182" cg="806.750"/>
<eng-data t="1.40" f="451.63" m="8469.063" cg="810.720"/>
<eng-data t="1.47" f="455.37" m="8457.411" cg="810.533"/>
<eng-data t="1.54" f="458.32" m="8418.313" cg="813.607"/>
<eng-data t="1.61" f="465.20" m="8386.626" cg="815.645"/>
<eng-data t="1.68" f="470.16" m="8358.319" cg="817.235"/>
<eng-data t="1.75" f="471.32" m="8318.286" cg="820.402"/>
<eng-data t="1.82" f="475.59" m="8287.966" cg="822.281"/>
<eng-data t="1.89" f="497.55" m="8269.047" cg="822.939"/>
<eng-data t="1.96" f="511.60" m="8217.720" cg="826.910"/>
<eng-data t="2.03" f="518.62" m="8197.111" cg="827.777"/>
<eng-data t="2.10" f="530.74" m="8156.000" cg="830.673"/>
<eng-data t="2.17" f="543.18" m="8119.456" cg="824.706"/>
<eng-data t="2.24" f="553.17" m="8076.618" cg="827.514"/>
<eng-data t="2.31" f="581.81" m="8046.081" cg="829.223"/>
<eng-data t="2.38" f="592.66" m="7985.582" cg="813.642"/>
<eng-data t="2.45" f="662.04" m="7955.153" cg="815.242"/>
<eng-data t="2.52" f="739.73" m="7914.581" cg="817.673"/>
<eng-data t="2.59" f="808.57" m="7900.303" cg="817.641"/>
<eng-data t="2.66" f="840.07" m="7860.486" cg="820.065"/>
